Linux 3.2.0-25-virtual (ip-10-154-184-231) 	04/05/2014 	_x86_64_	(4 CPU)

09:40:03 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:16:24 PM     all     90.30      0.00      1.49      0.25      0.25      7.71
10:16:25 PM     all     90.25      0.00      1.75      0.00      0.00      8.00
10:16:26 PM     all     49.88      0.00      1.00      0.00      0.00     49.13
10:16:27 PM     all     24.75      0.00      0.25      0.00      0.00     75.00
10:16:28 PM     all     25.00      0.00      0.00      0.00      0.00     75.00
10:16:29 PM     all     24.56      0.00      0.50      0.00      0.00     74.94
10:16:30 PM     all     24.75      0.00      0.50      0.00      0.00     74.75
10:16:31 PM     all     25.00      0.00      0.25      4.75      0.00     70.00
10:16:32 PM     all     24.75      0.00      0.25      0.00      0.00     75.00
10:16:33 PM     all     24.56      0.00      0.50      0.00      0.00     74.94
10:16:34 PM     all     21.20      0.00      3.99      0.00      0.00     74.81
10:16:35 PM     all     18.45      0.00      6.98      0.00      0.00     74.56
10:16:36 PM     all     24.81      0.00      0.25      2.51      0.00     72.43
10:16:37 PM     all     24.44      0.00      0.75      0.00      0.00     74.81
10:16:38 PM     all     24.56      0.00      0.25      0.00      0.00     75.19
10:16:39 PM     all     24.81      0.00      0.50      0.00      0.00     74.69
10:16:40 PM     all     24.69      0.00      0.50      0.00      0.00     74.81
10:16:41 PM     all     25.00      0.00      0.25      4.00      0.00     70.75
10:16:42 PM     all     25.00      0.00      0.25      0.00      0.00     74.75
10:16:43 PM     all     24.69      0.00      0.50      0.00      0.00     74.81
10:16:44 PM     all     24.81      0.00      0.25      0.00      0.00     74.94
10:16:45 PM     all     24.94      0.00      0.25      0.00      0.00     74.81
10:16:46 PM     all     24.62      0.00      0.50      4.02      0.00     70.85
10:16:47 PM     all     24.69      0.00      0.50      0.00      0.00     74.81
10:16:48 PM     all     19.25      0.00      5.75      0.00      0.00     75.00
10:16:49 PM     all     20.75      0.00      4.50      0.25      0.00     74.50
10:16:50 PM     all     22.50      0.00      2.50      0.00      0.00     75.00
10:16:51 PM     all     23.62      0.00      1.76     13.82      0.00     60.80
10:16:52 PM     all     24.00      0.00      1.25      0.00      0.00     74.75
10:16:53 PM     all     24.25      0.00      1.00      0.00      0.00     74.75
10:16:54 PM     all     23.56      0.00      1.25      0.00      0.00     75.19
10:16:55 PM     all     59.35      0.00      2.74      0.00      0.00     37.91
10:16:56 PM     all     97.99      0.00      2.01      0.00      0.00      0.00
10:16:57 PM     all     97.51      0.00      2.49      0.00      0.00      0.00
10:16:58 PM     all     98.00      0.00      2.00      0.00      0.00      0.00
10:16:59 PM     all     98.75      0.00      1.25      0.00      0.00      0.00
10:17:00 PM     all     98.00      0.00      2.00      0.00      0.00      0.00
10:17:01 PM     all     98.25      0.00      1.75      0.00      0.00      0.00
10:17:02 PM     all     98.00      0.00      1.75      0.00      0.25      0.00
10:17:03 PM     all     98.50      0.00      1.50      0.00      0.00      0.00
10:17:04 PM     all     97.75      0.00      2.25      0.00      0.00      0.00
10:17:05 PM     all     97.75      0.00      2.25      0.00      0.00      0.00
10:17:06 PM     all     97.75      0.00      2.25      0.00      0.00      0.00
10:17:07 PM     all     98.00      0.00      2.00      0.00      0.00      0.00
10:17:08 PM     all     98.00      0.00      2.00      0.00      0.00      0.00
10:17:09 PM     all     98.50      0.00      1.50      0.00      0.00      0.00
10:17:10 PM     all     97.01      0.00      2.74      0.00      0.25      0.00
10:17:11 PM     all     98.25      0.00      1.75      0.00      0.00      0.00
10:17:12 PM     all     98.25      0.00      1.75      0.00      0.00      0.00
10:17:13 PM     all     98.50      0.00      1.50      0.00      0.00      0.00
10:17:14 PM     all     86.00      0.00      3.75      0.00      0.00     10.25
10:17:15 PM     all     11.50      0.00     13.50      0.00      0.00     75.00
10:17:16 PM     all     10.75      0.00     10.00      6.00      0.00     73.25
10:17:17 PM     all     13.75      0.00     11.50      0.00      0.00     74.75
10:17:18 PM     all     13.50      0.00     11.50      0.00      0.00     75.00
10:17:19 PM     all     13.50      0.00     11.50      0.25      0.00     74.75
10:17:20 PM     all     18.25      0.00      7.00      0.00      0.00     74.75
10:17:21 PM     all     83.25      0.00      1.00      0.00      0.00     15.75
10:17:22 PM     all     96.25      0.00      1.00      0.00      0.00      2.75
10:17:23 PM     all     96.75      0.00      1.00      0.00      0.00      2.25
10:17:24 PM     all     96.74      0.00      1.50      0.00      0.00      1.75
10:17:25 PM     all     97.51      0.00      1.00      0.00      0.00      1.50
10:17:26 PM     all     93.48      0.00      1.75      0.00      0.00      4.76
10:17:27 PM     all     85.07      0.00      1.74      0.00      0.25     12.94
10:17:28 PM     all     85.54      0.00      2.00      0.00      0.25     12.22
10:17:29 PM     all     85.04      0.00      2.00      0.00      0.00     12.97
10:17:30 PM     all     85.46      0.00      1.75      0.00      0.00     12.78
10:17:31 PM     all     85.07      0.00      1.74      0.00      0.00     13.18
10:17:32 PM     all     86.72      0.00      0.75      0.00      0.00     12.53
10:17:33 PM     all     85.54      0.00      1.50      0.00      0.50     12.47
10:17:34 PM     all     85.82      0.00      1.74      0.00      0.00     12.44
10:17:35 PM     all     85.68      0.00      1.76      0.00      0.00     12.56
10:17:36 PM     all     85.71      0.00      1.50      0.00      0.00     12.78
10:17:37 PM     all     85.64      0.00      1.51      0.00      0.00     12.85
10:17:38 PM     all     43.03      0.00      0.50      0.00      0.25     56.22
10:17:39 PM     all     24.31      0.00      0.75      0.00      0.00     74.94
10:17:40 PM     all     24.75      0.00      0.50      0.00      0.00     74.75
10:17:41 PM     all     24.50      0.00      0.50      0.00      0.00     75.00
10:17:42 PM     all     24.50      0.00      0.50      0.00      0.00     75.00
10:17:43 PM     all     24.56      0.00      0.75      4.01      0.00     70.68
10:17:44 PM     all     24.75      0.00      0.25      0.25      0.00     74.75
10:17:45 PM     all     24.50      0.00      0.50      0.00      0.00     75.00
10:17:46 PM     all     17.71      0.00      7.48      0.00      0.00     74.81
10:17:47 PM     all     22.00      0.00      3.25      0.00      0.00     74.75
10:17:48 PM     all     25.06      0.00      0.00      2.51      0.00     72.43
10:17:49 PM     all     24.50      0.00      0.75      0.25      0.00     74.50
10:17:50 PM     all     24.69      0.00      0.50      0.00      0.00     74.81
10:17:51 PM     all     25.00      0.00      0.25      0.00      0.00     74.75
10:17:52 PM     all     24.75      0.00      0.25      0.00      0.00     75.00
10:17:53 PM     all     24.81      0.00      0.25      4.76      0.00     70.18
10:17:54 PM     all     24.75      0.00      0.50      0.00      0.00     74.75
10:17:55 PM     all     24.56      0.00      0.50      0.00      0.00     74.94
10:17:56 PM     all     24.75      0.00      0.25      0.00      0.00     75.00
10:17:57 PM     all     24.94      0.00      0.25      0.00      0.00     74.81
10:17:58 PM     all     24.94      0.00      0.50      4.99      0.00     69.58
10:17:59 PM     all     20.05      0.00      5.01      0.00      0.00     74.94
10:18:00 PM     all     22.75      0.00      2.25      0.00      0.00     75.00
10:18:01 PM     all     21.55      0.00      3.51      0.00      0.00     74.94
10:18:02 PM     all     23.94      0.00      1.25      0.25      0.00     74.56
10:18:03 PM     all     23.81      0.00      2.01     15.29      0.00     58.90
10:18:04 PM     all     24.00      0.00      1.00      0.00      0.00     75.00
